"Source.Label","Target.Label","Subject","SentDate","SentTime","Source","Target","MainSubject"
"Hideki Cocinaro","Kare Orilla","re: changes to travel policy",2014-01-10,"14:13",53,11,"Work related"
"Hideki Cocinaro","Elsa Orilla","re: changes to travel policy",2014-01-10,"14:13",53,12,"Work related"
"Hideki Cocinaro","Brand Tempestad","re: changes to travel policy",2014-01-10,"14:13",53,13,"Work related"
"Hideki Cocinaro","Ingrid Barranco","re: changes to travel policy",2014-01-10,"14:13",53,23,"Work related"
"Hideki Cocinaro","Ada Campo-Corrente","re: changes to travel policy",2014-01-10,"14:13",53,24,"Work related"
"Hideki Cocinaro","Sten Sanjorge Jr ","re: changes to travel policy",2014-01-10,"14:13",53,22,"Work related"
"Hideki Cocinaro","Orhan Strum","re: changes to travel policy",2014-01-10,"14:13",53,25,"Work related"
"Hideki Cocinaro","Willem Vasco-Pais","re: changes to travel policy",2014-01-10,"14:13",53,21,"Work related"
"Hideki Cocinaro","Bertrand Ovan","re: changes to travel policy",2014-01-10,"14:13",53,26,"Work related"
"Hideki Cocinaro","Albina Hafon","re: changes to travel policy",2014-01-10,"14:13",53,30,"Work related"
"Hideki Cocinaro","Benito Hawelon","re: changes to travel policy",2014-01-10,"14:13",53,31,"Work related"
"Hideki Cocinaro","Claudio Hawelon","re: changes to travel policy",2014-01-10,"14:13",53,32,"Work related"
"Hideki Cocinaro","Henk Mies","re: changes to travel policy",2014-01-10,"14:13",53,33,"Work related"
"Hideki Cocinaro","Valeria Morlun","re: changes to travel policy",2014-01-10,"14:13",53,34,"Work related"
"Hideki Cocinaro","Adan Morlun","re: changes to travel policy",2014-01-10,"14:13",53,35,"Work related"
"Hideki Cocinaro","Cecilia Morluniau","re: changes to travel policy",2014-01-10,"14:13",53,36,"Work related"
"Hideki Cocinaro","Irene Nant","re: changes to travel policy",2014-01-10,"14:13",53,37,"Work related"
"Hideki Cocinaro","Dylan Scozzese","re: changes to travel policy",2014-01-10,"14:13",53,38,"Work related"
"Hideki Cocinaro","Lucas Alcazar","re: changes to travel policy",2014-01-10,"14:13",53,40,"Work related"
"Hideki Cocinaro","Isak Baza","re: changes to travel policy",2014-01-10,"14:13",53,41,"Work related"
"Hideki Cocinaro","Linnea Bergen","re: changes to travel policy",2014-01-10,"14:13",53,39,"Work related"
"Hideki Cocinaro","Nils Calixto","re: changes to travel policy",2014-01-10,"14:13",53,42,"Work related"
"Hideki Cocinaro","Sven Flecha","re: changes to travel policy",2014-01-10,"14:13",53,43,"Work related"
"Hideki Cocinaro","Inga Ferro","re: changes to travel policy",2014-01-10,"14:13",53,54,"Work related"
"Hideki Cocinaro","Loreto Bodrogi","re: changes to travel policy",2014-01-10,"14:13",53,52,"Work related"
"Hideki Cocinaro","Isia Vann","re: changes to travel policy",2014-01-10,"14:13",53,49,"Work related"
"Hideki Cocinaro","Stenig Fusil","re: changes to travel policy",2014-01-10,"14:13",53,46,"Work related"
"Hideki Cocinaro","Hennie Osvaldo","re: changes to travel policy",2014-01-10,"14:13",53,48,"Work related"
"Hideki Cocinaro","Kanon Herrero","re: changes to travel policy",2014-01-10,"14:13",53,44,"Work related"
"Hideki Cocinaro","Varja Lagos","re: changes to travel policy",2014-01-10,"14:13",53,45,"Work related"
"Hideki Cocinaro","Minke Mies","re: changes to travel policy",2014-01-10,"14:13",53,47,"Work related"
"Hideki Cocinaro","Felix Resumir","re: changes to travel policy",2014-01-10,"14:13",53,51,"Work related"
"Hideki Cocinaro","Edvard Vann","re: changes to travel policy",2014-01-10,"14:13",53,50,"Work related"
"Hideki Cocinaro","Emile Arpa","re: changes to travel policy",2014-01-10,"14:13",53,27,"Work related"
"Hideki Cocinaro","Varro Awelon","re: changes to travel policy",2014-01-10,"14:13",53,28,"Work related"
"Hideki Cocinaro","Mat Bramar","re: changes to travel policy",2014-01-10,"14:13",53,1,"Work related"
"Hideki Cocinaro","Dante Coginian","re: changes to travel policy",2014-01-10,"14:13",53,29,"Work related"
"Hideki Cocinaro","Carla Forluniau","re: changes to travel policy",2014-01-10,"14:13",53,6,"Work related"
"Hideki Cocinaro","Linda Lagos","re: changes to travel policy",2014-01-10,"14:13",53,4,"Work related"
"Hideki Cocinaro","Cornelia Lais","re: changes to travel policy",2014-01-10,"14:13",53,7,"Work related"
"Hideki Cocinaro","Ruscella Mies Haber","re: changes to travel policy",2014-01-10,"14:13",53,5,"Work related"
"Hideki Cocinaro","Anda Ribera","re: changes to travel policy",2014-01-10,"14:13",53,2,"Work related"
"Claudio Hawelon","Benito Hawelon","who took the toolbox out of my truck?",2014-01-10,"14:17",32,31,"Work related"
"Claudio Hawelon","Henk Mies","who took the toolbox out of my truck?",2014-01-10,"14:17",32,33,"Work related"
"Claudio Hawelon","Cecilia Morluniau","who took the toolbox out of my truck?",2014-01-10,"14:17",32,36,"Work related"
"Claudio Hawelon","Irene Nant","who took the toolbox out of my truck?",2014-01-10,"14:17",32,37,"Work related"
"Claudio Hawelon","Adan Morlun","who took the toolbox out of my truck?",2014-01-10,"14:17",32,35,"Work related"
"Lucas Alcazar","Emile Arpa","re: copier",2014-01-10,"14:22",40,27,"Work related"
"Varro Awelon","Mat Bramar","re: need a ride to lunch later",2014-01-10,"14:26",28,1,"Non-work related"
"Rachel Pantanal","Mat Bramar","re: training opportunity",2014-01-10,"14:32",3,1,"Work related"
"Rachel Pantanal","Anda Ribera","re: training opportunity",2014-01-10,"14:32",3,2,"Work related"
"Rachel Pantanal","Linda Lagos","re: training opportunity",2014-01-10,"14:32",3,4,"Work related"
"Rachel Pantanal","Ruscella Mies Haber","re: training opportunity",2014-01-10,"14:32",3,5,"Work related"
"Rachel Pantanal","Carla Forluniau","re: training opportunity",2014-01-10,"14:32",3,6,"Work related"
"Rachel Pantanal","Cornelia Lais","re: training opportunity",2014-01-10,"14:32",3,7,"Work related"
"Isia Vann","Rachel Pantanal","new gyro place opened nearby",2014-01-10,"14:32",49,3,"Non-work related"
"Cornelia Lais","Mat Bramar","coupon club",2014-01-10,"14:40",7,1,"Non-work related"
"Cornelia Lais","Anda Ribera","coupon club",2014-01-10,"14:40",7,2,"Non-work related"
"Cornelia Lais","Rachel Pantanal","coupon club",2014-01-10,"14:40",7,3,"Non-work related"
"Cornelia Lais","Linda Lagos","coupon club",2014-01-10,"14:40",7,4,"Non-work related"
"Cornelia Lais","Ruscella Mies Haber","coupon club",2014-01-10,"14:40",7,5,"Non-work related"
"Cornelia Lais","Carla Forluniau","coupon club",2014-01-10,"14:40",7,6,"Non-work related"
"Adra Nubarron","Rachel Pantanal","re: changes to travel policy",2014-01-10,"14:44",18,3,"Work related"
"Adra Nubarron","Lars Azada","re: changes to travel policy",2014-01-10,"14:44",18,14,"Work related"
"Adra Nubarron","Felix Balas","re: changes to travel policy",2014-01-10,"14:44",18,15,"Work related"
"Adra Nubarron","Isande Borrasca","re: changes to travel policy",2014-01-10,"14:44",18,9,"Work related"
"Adra Nubarron","Axel Calzas","re: changes to travel policy",2014-01-10,"14:44",18,10,"Work related"
"Adra Nubarron","Gustav Cazar","re: changes to travel policy",2014-01-10,"14:44",18,19,"Work related"
"Adra Nubarron","Lidelse Dedos","re: changes to travel policy",2014-01-10,"14:44",18,16,"Work related"
"Adra Nubarron","Birgitta Frente","re: changes to travel policy",2014-01-10,"14:44",18,17,"Work related"
"Adra Nubarron","Vira Frente","re: changes to travel policy",2014-01-10,"14:44",18,20,"Work related"
"Adra Nubarron","Marin Onda","re: changes to travel policy",2014-01-10,"14:44",18,8,"Work related"
"Adra Nubarron","Kare Orilla","re: changes to travel policy",2014-01-10,"14:44",18,11,"Work related"
"Adra Nubarron","Elsa Orilla","re: changes to travel policy",2014-01-10,"14:44",18,12,"Work related"
"Adra Nubarron","Brand Tempestad","re: changes to travel policy",2014-01-10,"14:44",18,13,"Work related"
"Adra Nubarron","Ingrid Barranco","re: changes to travel policy",2014-01-10,"14:44",18,23,"Work related"
"Adra Nubarron","Ada Campo-Corrente","re: changes to travel policy",2014-01-10,"14:44",18,24,"Work related"
"Adra Nubarron","Sten Sanjorge Jr ","re: changes to travel policy",2014-01-10,"14:44",18,22,"Work related"
"Adra Nubarron","Orhan Strum","re: changes to travel policy",2014-01-10,"14:44",18,25,"Work related"
"Adra Nubarron","Willem Vasco-Pais","re: changes to travel policy",2014-01-10,"14:44",18,21,"Work related"
"Adra Nubarron","Bertrand Ovan","re: changes to travel policy",2014-01-10,"14:44",18,26,"Work related"
"Adra Nubarron","Albina Hafon","re: changes to travel policy",2014-01-10,"14:44",18,30,"Work related"
"Adra Nubarron","Benito Hawelon","re: changes to travel policy",2014-01-10,"14:44",18,31,"Work related"
"Adra Nubarron","Claudio Hawelon","re: changes to travel policy",2014-01-10,"14:44",18,32,"Work related"
"Adra Nubarron","Henk Mies","re: changes to travel policy",2014-01-10,"14:44",18,33,"Work related"
"Adra Nubarron","Valeria Morlun","re: changes to travel policy",2014-01-10,"14:44",18,34,"Work related"
"Adra Nubarron","Adan Morlun","re: changes to travel policy",2014-01-10,"14:44",18,35,"Work related"
"Adra Nubarron","Cecilia Morluniau","re: changes to travel policy",2014-01-10,"14:44",18,36,"Work related"
"Adra Nubarron","Irene Nant","re: changes to travel policy",2014-01-10,"14:44",18,37,"Work related"
"Adra Nubarron","Dylan Scozzese","re: changes to travel policy",2014-01-10,"14:44",18,38,"Work related"
"Adra Nubarron","Lucas Alcazar","re: changes to travel policy",2014-01-10,"14:44",18,40,"Work related"
"Adra Nubarron","Isak Baza","re: changes to travel policy",2014-01-10,"14:44",18,41,"Work related"
"Adra Nubarron","Linnea Bergen","re: changes to travel policy",2014-01-10,"14:44",18,39,"Work related"
"Adra Nubarron","Nils Calixto","re: changes to travel policy",2014-01-10,"14:44",18,42,"Work related"
"Adra Nubarron","Sven Flecha","re: changes to travel policy",2014-01-10,"14:44",18,43,"Work related"
"Adra Nubarron","Hideki Cocinaro","re: changes to travel policy",2014-01-10,"14:44",18,53,"Work related"
"Adra Nubarron","Inga Ferro","re: changes to travel policy",2014-01-10,"14:44",18,54,"Work related"
"Adra Nubarron","Loreto Bodrogi","re: changes to travel policy",2014-01-10,"14:44",18,52,"Work related"
"Adra Nubarron","Isia Vann","re: changes to travel policy",2014-01-10,"14:44",18,49,"Work related"
"Adra Nubarron","Stenig Fusil","re: changes to travel policy",2014-01-10,"14:44",18,46,"Work related"
"Adra Nubarron","Hennie Osvaldo","re: changes to travel policy",2014-01-10,"14:44",18,48,"Work related"
"Adra Nubarron","Kanon Herrero","re: changes to travel policy",2014-01-10,"14:44",18,44,"Work related"
"Adra Nubarron","Varja Lagos","re: changes to travel policy",2014-01-10,"14:44",18,45,"Work related"
"Adra Nubarron","Minke Mies","re: changes to travel policy",2014-01-10,"14:44",18,47,"Work related"
"Adra Nubarron","Felix Resumir","re: changes to travel policy",2014-01-10,"14:44",18,51,"Work related"
"Adra Nubarron","Edvard Vann","re: changes to travel policy",2014-01-10,"14:44",18,50,"Work related"
"Adra Nubarron","Emile Arpa","re: changes to travel policy",2014-01-10,"14:44",18,27,"Work related"
"Adra Nubarron","Varro Awelon","re: changes to travel policy",2014-01-10,"14:44",18,28,"Work related"
"Adra Nubarron","Mat Bramar","re: changes to travel policy",2014-01-10,"14:44",18,1,"Work related"
"Adra Nubarron","Dante Coginian","re: changes to travel policy",2014-01-10,"14:44",18,29,"Work related"
"Adra Nubarron","Carla Forluniau","re: changes to travel policy",2014-01-10,"14:44",18,6,"Work related"
"Adra Nubarron","Linda Lagos","re: changes to travel policy",2014-01-10,"14:44",18,4,"Work related"
"Adra Nubarron","Cornelia Lais","re: changes to travel policy",2014-01-10,"14:44",18,7,"Work related"
"Adra Nubarron","Ruscella Mies Haber","re: changes to travel policy",2014-01-10,"14:44",18,5,"Work related"
"Adra Nubarron","Anda Ribera","re: changes to travel policy",2014-01-10,"14:44",18,2,"Work related"
"Mat Bramar","Anda Ribera","watch found",2014-01-10,"14:46",1,2,"Non-work related"
"Mat Bramar","Rachel Pantanal","watch found",2014-01-10,"14:46",1,3,"Non-work related"
"Mat Bramar","Linda Lagos","watch found",2014-01-10,"14:46",1,4,"Non-work related"
"Mat Bramar","Ruscella Mies Haber","watch found",2014-01-10,"14:46",1,5,"Non-work related"
"Mat Bramar","Carla Forluniau","watch found",2014-01-10,"14:46",1,6,"Non-work related"
"Mat Bramar","Cornelia Lais","watch found",2014-01-10,"14:46",1,7,"Non-work related"
"Sven Flecha","Nils Calixto","web site",2014-01-10,"14:50",43,42,"Work related"
"Mat Bramar","Varro Awelon","re: need a ride to lunch later",2014-01-10,"14:54",1,28,"Non-work related"
"Varro Awelon","Mat Bramar","re: need a ride to lunch later",2014-01-10,"14:57",28,1,"Non-work related"
"Albina Hafon","Rachel Pantanal","service anniversary",2014-01-10,"14:59",30,3,"Work related"
"Carla Forluniau","Mat Bramar","re: need volunteers - charity bake sale",2014-01-10,"14:59",6,1,"Non-work related"
"Carla Forluniau","Anda Ribera","re: need volunteers - charity bake sale",2014-01-10,"14:59",6,2,"Non-work related"
"Carla Forluniau","Rachel Pantanal","re: need volunteers - charity bake sale",2014-01-10,"14:59",6,3,"Non-work related"
"Carla Forluniau","Linda Lagos","re: need volunteers - charity bake sale",2014-01-10,"14:59",6,4,"Non-work related"
"Carla Forluniau","Ruscella Mies Haber","re: need volunteers - charity bake sale",2014-01-10,"14:59",6,5,"Non-work related"
"Carla Forluniau","Cornelia Lais","re: need volunteers - charity bake sale",2014-01-10,"14:59",6,7,"Non-work related"
"Ada Campo-Corrente","Ingrid Barranco","re: reception after the corporate meeting monday morning",2014-01-10,"15:00",24,23,"Work related"
"Stenig Fusil","Vira Frente","hey, i<U+0092>m going home sick.",2014-01-10,"15:12",46,20,"Non-work related"
"Ruscella Mies.Haber","Rachel Pantanal","daily morning announcements",2014-01-10,"15:16",5,3,"Work related"
"Ruscella Mies.Haber","Lars Azada","daily morning announcements",2014-01-10,"15:16",5,14,"Work related"
"Ruscella Mies.Haber","Felix Balas","daily morning announcements",2014-01-10,"15:16",5,15,"Work related"
"Ruscella Mies.Haber","Isande Borrasca","daily morning announcements",2014-01-10,"15:16",5,9,"Work related"
"Ruscella Mies.Haber","Axel Calzas","daily morning announcements",2014-01-10,"15:16",5,10,"Work related"
"Ruscella Mies.Haber","Gustav Cazar","daily morning announcements",2014-01-10,"15:16",5,19,"Work related"
"Ruscella Mies.Haber","Lidelse Dedos","daily morning announcements",2014-01-10,"15:16",5,16,"Work related"
"Ruscella Mies.Haber","Birgitta Frente","daily morning announcements",2014-01-10,"15:16",5,17,"Work related"
"Ruscella Mies.Haber","Vira Frente","daily morning announcements",2014-01-10,"15:16",5,20,"Work related"
"Ruscella Mies.Haber","Adra Nubarron","daily morning announcements",2014-01-10,"15:16",5,18,"Work related"
"Ruscella Mies.Haber","Marin Onda","daily morning announcements",2014-01-10,"15:16",5,8,"Work related"
"Ruscella Mies.Haber","Kare Orilla","daily morning announcements",2014-01-10,"15:16",5,11,"Work related"
"Ruscella Mies.Haber","Elsa Orilla","daily morning announcements",2014-01-10,"15:16",5,12,"Work related"
"Ruscella Mies.Haber","Brand Tempestad","daily morning announcements",2014-01-10,"15:16",5,13,"Work related"
"Ruscella Mies.Haber","Ingrid Barranco","daily morning announcements",2014-01-10,"15:16",5,23,"Work related"
"Ruscella Mies.Haber","Ada Campo-Corrente","daily morning announcements",2014-01-10,"15:16",5,24,"Work related"
"Ruscella Mies.Haber","Sten Sanjorge Jr ","daily morning announcements",2014-01-10,"15:16",5,22,"Work related"
"Ruscella Mies.Haber","Orhan Strum","daily morning announcements",2014-01-10,"15:16",5,25,"Work related"
"Ruscella Mies.Haber","Willem Vasco-Pais","daily morning announcements",2014-01-10,"15:16",5,21,"Work related"
"Ruscella Mies.Haber","Bertrand Ovan","daily morning announcements",2014-01-10,"15:16",5,26,"Work related"
"Ruscella Mies.Haber","Albina Hafon","daily morning announcements",2014-01-10,"15:16",5,30,"Work related"
"Ruscella Mies.Haber","Benito Hawelon","daily morning announcements",2014-01-10,"15:16",5,31,"Work related"
"Ruscella Mies.Haber","Claudio Hawelon","daily morning announcements",2014-01-10,"15:16",5,32,"Work related"
"Ruscella Mies.Haber","Henk Mies","daily morning announcements",2014-01-10,"15:16",5,33,"Work related"
"Ruscella Mies.Haber","Valeria Morlun","daily morning announcements",2014-01-10,"15:16",5,34,"Work related"
"Ruscella Mies.Haber","Adan Morlun","daily morning announcements",2014-01-10,"15:16",5,35,"Work related"
"Ruscella Mies.Haber","Cecilia Morluniau","daily morning announcements",2014-01-10,"15:16",5,36,"Work related"
"Ruscella Mies.Haber","Irene Nant","daily morning announcements",2014-01-10,"15:16",5,37,"Work related"
"Ruscella Mies.Haber","Dylan Scozzese","daily morning announcements",2014-01-10,"15:16",5,38,"Work related"
"Ruscella Mies.Haber","Lucas Alcazar","daily morning announcements",2014-01-10,"15:16",5,40,"Work related"
"Ruscella Mies.Haber","Isak Baza","daily morning announcements",2014-01-10,"15:16",5,41,"Work related"
"Ruscella Mies.Haber","Linnea Bergen","daily morning announcements",2014-01-10,"15:16",5,39,"Work related"
"Ruscella Mies.Haber","Nils Calixto","daily morning announcements",2014-01-10,"15:16",5,42,"Work related"
"Ruscella Mies.Haber","Sven Flecha","daily morning announcements",2014-01-10,"15:16",5,43,"Work related"
"Ruscella Mies.Haber","Hideki Cocinaro","daily morning announcements",2014-01-10,"15:16",5,53,"Work related"
"Ruscella Mies.Haber","Inga Ferro","daily morning announcements",2014-01-10,"15:16",5,54,"Work related"
"Ruscella Mies.Haber","Loreto Bodrogi","daily morning announcements",2014-01-10,"15:16",5,52,"Work related"
"Ruscella Mies.Haber","Isia Vann","daily morning announcements",2014-01-10,"15:16",5,49,"Work related"
"Ruscella Mies.Haber","Stenig Fusil","daily morning announcements",2014-01-10,"15:16",5,46,"Work related"
"Ruscella Mies.Haber","Hennie Osvaldo","daily morning announcements",2014-01-10,"15:16",5,48,"Work related"
"Ruscella Mies.Haber","Kanon Herrero","daily morning announcements",2014-01-10,"15:16",5,44,"Work related"
"Ruscella Mies.Haber","Varja Lagos","daily morning announcements",2014-01-10,"15:16",5,45,"Work related"
"Ruscella Mies.Haber","Minke Mies","daily morning announcements",2014-01-10,"15:16",5,47,"Work related"
"Ruscella Mies.Haber","Felix Resumir","daily morning announcements",2014-01-10,"15:16",5,51,"Work related"
"Ruscella Mies.Haber","Edvard Vann","daily morning announcements",2014-01-10,"15:16",5,50,"Work related"
"Ruscella Mies.Haber","Emile Arpa","daily morning announcements",2014-01-10,"15:16",5,27,"Work related"
"Ruscella Mies.Haber","Varro Awelon","daily morning announcements",2014-01-10,"15:16",5,28,"Work related"
"Ruscella Mies.Haber","Mat Bramar","daily morning announcements",2014-01-10,"15:16",5,1,"Work related"
"Ruscella Mies.Haber","Dante Coginian","daily morning announcements",2014-01-10,"15:16",5,29,"Work related"
"Ruscella Mies.Haber","Carla Forluniau","daily morning announcements",2014-01-10,"15:16",5,6,"Work related"
"Ruscella Mies.Haber","Linda Lagos","daily morning announcements",2014-01-10,"15:16",5,4,"Work related"
"Ruscella Mies.Haber","Cornelia Lais","daily morning announcements",2014-01-10,"15:16",5,7,"Work related"
"Ruscella Mies.Haber","Anda Ribera","daily morning announcements",2014-01-10,"15:16",5,2,"Work related"
"Mat Bramar","Anda Ribera","re: joke - funny!",2014-01-10,"15:17",1,2,"Non-work related"
"Mat Bramar","Rachel Pantanal","re: joke - funny!",2014-01-10,"15:17",1,3,"Non-work related"
"Mat Bramar","Linda Lagos","re: joke - funny!",2014-01-10,"15:17",1,4,"Non-work related"
"Mat Bramar","Ruscella Mies Haber","re: joke - funny!",2014-01-10,"15:17",1,5,"Non-work related"
"Mat Bramar","Carla Forluniau","re: joke - funny!",2014-01-10,"15:17",1,6,"Non-work related"
"Mat Bramar","Cornelia Lais","re: joke - funny!",2014-01-10,"15:17",1,7,"Non-work related"
"Isia Vann","Stenig Fusil","vacation scheduling procedures",2014-01-10,"15:17",49,46,"Non-work related"
"Isia Vann","Varja Lagos","vacation scheduling procedures",2014-01-10,"15:17",49,45,"Non-work related"
"Isia Vann","Kanon Herrero","vacation scheduling procedures",2014-01-10,"15:17",49,44,"Non-work related"
"Inga Ferro","Henk Mies","re: late for meeting",2014-01-10,"15:23",54,33,"Work related"
"Isak Baza","Nils Calixto","who's up for lunch?",2014-01-10,"15:27",41,42,"Non-work related"
"Isak Baza","Sven Flecha","who's up for lunch?",2014-01-10,"15:27",41,43,"Non-work related"
"Ada Campo-Corrente","Ingrid Barranco","recommendations for a good investment advisor?",2014-01-10,"15:32",24,23,"Non-work related"
"Ada Campo-Corrente","Sten Sanjorge Jr ","recommendations for a good investment advisor?",2014-01-10,"15:32",24,22,"Non-work related"
"Henk Mies","Inga Ferro","re: late for meeting",2014-01-10,"15:42",33,54,"Work related"
"Lucas Alcazar","Sven Flecha","re: hardware failures",2014-01-10,"15:52",40,43,"Work related"
"Lucas Alcazar","Nils Calixto","re: hardware failures",2014-01-10,"15:52",40,42,"Work related"
"Benito Hawelon","Henk Mies","re: who took the toolbox out of my truck?",2014-01-10,"15:53",31,33,"Work related"
"Benito Hawelon","Cecilia Morluniau","re: who took the toolbox out of my truck?",2014-01-10,"15:53",31,36,"Work related"
"Benito Hawelon","Irene Nant","re: who took the toolbox out of my truck?",2014-01-10,"15:53",31,37,"Work related"
"Benito Hawelon","Adan Morlun","re: who took the toolbox out of my truck?",2014-01-10,"15:53",31,35,"Work related"
"Benito Hawelon","Claudio Hawelon","re: who took the toolbox out of my truck?",2014-01-10,"15:53",31,32,"Work related"
"Rachel Pantanal","Albina Hafon","re: service anniversary",2014-01-10,"16:08",3,30,"Work related"
"Cornelia Lais","Mat Bramar","re: training opportunity",2014-01-10,"16:11",7,1,"Work related"
"Cornelia Lais","Anda Ribera","re: training opportunity",2014-01-10,"16:11",7,2,"Work related"
"Cornelia Lais","Rachel Pantanal","re: training opportunity",2014-01-10,"16:11",7,3,"Work related"
"Cornelia Lais","Linda Lagos","re: training opportunity",2014-01-10,"16:11",7,4,"Work related"
"Cornelia Lais","Ruscella Mies Haber","re: training opportunity",2014-01-10,"16:11",7,5,"Work related"
"Cornelia Lais","Carla Forluniau","re: training opportunity",2014-01-10,"16:11",7,6,"Work related"
"Lars Azada","Rachel Pantanal","re: gastech announcements",2014-01-10,"16:14",14,3,"Work related"
"Lars Azada","Felix Balas","re: gastech announcements",2014-01-10,"16:14",14,15,"Work related"
"Lars Azada","Isande Borrasca","re: gastech announcements",2014-01-10,"16:14",14,9,"Work related"
"Lars Azada","Axel Calzas","re: gastech announcements",2014-01-10,"16:14",14,10,"Work related"
"Lars Azada","Gustav Cazar","re: gastech announcements",2014-01-10,"16:14",14,19,"Work related"
"Lars Azada","Lidelse Dedos","re: gastech announcements",2014-01-10,"16:14",14,16,"Work related"
"Lars Azada","Birgitta Frente","re: gastech announcements",2014-01-10,"16:14",14,17,"Work related"
"Lars Azada","Vira Frente","re: gastech announcements",2014-01-10,"16:14",14,20,"Work related"
"Lars Azada","Adra Nubarron","re: gastech announcements",2014-01-10,"16:14",14,18,"Work related"
"Lars Azada","Marin Onda","re: gastech announcements",2014-01-10,"16:14",14,8,"Work related"
"Lars Azada","Kare Orilla","re: gastech announcements",2014-01-10,"16:14",14,11,"Work related"
"Lars Azada","Elsa Orilla","re: gastech announcements",2014-01-10,"16:14",14,12,"Work related"
"Lars Azada","Brand Tempestad","re: gastech announcements",2014-01-10,"16:14",14,13,"Work related"
"Lars Azada","Ingrid Barranco","re: gastech announcements",2014-01-10,"16:14",14,23,"Work related"
"Lars Azada","Ada Campo-Corrente","re: gastech announcements",2014-01-10,"16:14",14,24,"Work related"
"Lars Azada","Sten Sanjorge Jr ","re: gastech announcements",2014-01-10,"16:14",14,22,"Work related"
"Lars Azada","Orhan Strum","re: gastech announcements",2014-01-10,"16:14",14,25,"Work related"
"Lars Azada","Willem Vasco-Pais","re: gastech announcements",2014-01-10,"16:14",14,21,"Work related"
"Lars Azada","Bertrand Ovan","re: gastech announcements",2014-01-10,"16:14",14,26,"Work related"
"Lars Azada","Albina Hafon","re: gastech announcements",2014-01-10,"16:14",14,30,"Work related"
"Lars Azada","Benito Hawelon","re: gastech announcements",2014-01-10,"16:14",14,31,"Work related"
"Lars Azada","Claudio Hawelon","re: gastech announcements",2014-01-10,"16:14",14,32,"Work related"
"Lars Azada","Henk Mies","re: gastech announcements",2014-01-10,"16:14",14,33,"Work related"
"Lars Azada","Valeria Morlun","re: gastech announcements",2014-01-10,"16:14",14,34,"Work related"
"Lars Azada","Adan Morlun","re: gastech announcements",2014-01-10,"16:14",14,35,"Work related"
"Lars Azada","Cecilia Morluniau","re: gastech announcements",2014-01-10,"16:14",14,36,"Work related"
"Lars Azada","Irene Nant","re: gastech announcements",2014-01-10,"16:14",14,37,"Work related"
"Lars Azada","Dylan Scozzese","re: gastech announcements",2014-01-10,"16:14",14,38,"Work related"
"Lars Azada","Lucas Alcazar","re: gastech announcements",2014-01-10,"16:14",14,40,"Work related"
"Lars Azada","Isak Baza","re: gastech announcements",2014-01-10,"16:14",14,41,"Work related"
"Lars Azada","Linnea Bergen","re: gastech announcements",2014-01-10,"16:14",14,39,"Work related"
"Lars Azada","Nils Calixto","re: gastech announcements",2014-01-10,"16:14",14,42,"Work related"
"Lars Azada","Sven Flecha","re: gastech announcements",2014-01-10,"16:14",14,43,"Work related"
"Lars Azada","Hideki Cocinaro","re: gastech announcements",2014-01-10,"16:14",14,53,"Work related"
"Lars Azada","Inga Ferro","re: gastech announcements",2014-01-10,"16:14",14,54,"Work related"
"Lars Azada","Loreto Bodrogi","re: gastech announcements",2014-01-10,"16:14",14,52,"Work related"
"Lars Azada","Isia Vann","re: gastech announcements",2014-01-10,"16:14",14,49,"Work related"
"Lars Azada","Stenig Fusil","re: gastech announcements",2014-01-10,"16:14",14,46,"Work related"
"Lars Azada","Hennie Osvaldo","re: gastech announcements",2014-01-10,"16:14",14,48,"Work related"
"Lars Azada","Kanon Herrero","re: gastech announcements",2014-01-10,"16:14",14,44,"Work related"
"Lars Azada","Varja Lagos","re: gastech announcements",2014-01-10,"16:14",14,45,"Work related"
"Lars Azada","Minke Mies","re: gastech announcements",2014-01-10,"16:14",14,47,"Work related"
"Lars Azada","Felix Resumir","re: gastech announcements",2014-01-10,"16:14",14,51,"Work related"
"Lars Azada","Edvard Vann","re: gastech announcements",2014-01-10,"16:14",14,50,"Work related"
"Lars Azada","Emile Arpa","re: gastech announcements",2014-01-10,"16:14",14,27,"Work related"
"Lars Azada","Varro Awelon","re: gastech announcements",2014-01-10,"16:14",14,28,"Work related"
"Lars Azada","Mat Bramar","re: gastech announcements",2014-01-10,"16:14",14,1,"Work related"
"Lars Azada","Dante Coginian","re: gastech announcements",2014-01-10,"16:14",14,29,"Work related"
"Lars Azada","Carla Forluniau","re: gastech announcements",2014-01-10,"16:14",14,6,"Work related"
"Lars Azada","Linda Lagos","re: gastech announcements",2014-01-10,"16:14",14,4,"Work related"
"Lars Azada","Cornelia Lais","re: gastech announcements",2014-01-10,"16:14",14,7,"Work related"
"Lars Azada","Ruscella Mies Haber","re: gastech announcements",2014-01-10,"16:14",14,5,"Work related"
"Lars Azada","Anda Ribera","re: gastech announcements",2014-01-10,"16:14",14,2,"Work related"
"Irene Nant","Benito Hawelon","re: who took the toolbox out of my truck?",2014-01-10,"16:15",37,31,"Work related"
"Irene Nant","Henk Mies","re: who took the toolbox out of my truck?",2014-01-10,"16:15",37,33,"Work related"
"Irene Nant","Cecilia Morluniau","re: who took the toolbox out of my truck?",2014-01-10,"16:15",37,36,"Work related"
"Irene Nant","Adan Morlun","re: who took the toolbox out of my truck?",2014-01-10,"16:15",37,35,"Work related"
